ID_INT;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;Vias;TIPO_REDVIAL;Competencia_Via;Competencia_Administrativa;Siniestro_fatal
l-301988;040701;AREQUIPA;ISLAY;MOLLENDO;-17.0248137;-72.0076271;Avenida Túpac Amaru / Calle José Carlos Mariátegui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-302092;040701;AREQUIPA;ISLAY;MOLLENDO;-17.0248314;-72.0075336;Avenida Túpac Amaru / Calle José Carlos Mariátegui;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-302549;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3500483;-72.1857642;-;VECINAL;DISTRITAL;DISTRITAL;1
l-302551;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3499801;-72.1857889;Avenida Los Colonizadores;VECINAL;DISTRITAL;DISTRITAL;1
l-302564;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3503676;-72.1858149;Avenida Arequipa;VECINAL;DISTRITAL;DISTRITAL;1
l-302592;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3633407;-72.1897523;Avenida 3 de Octubre / Calle Municipal;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-302599;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3626007;-72.1893064;Avenida 3 de Octubre / Calle Vítor;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-302600;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3627615;-72.1894032;Avenida 3 de Octubre / Calle Vítor;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303036;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3804327;-72.1990021;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303045;040520;AREQUIPA;CAYLLOMA;MAJES;-16.35444;-72.1890278;Avenida Predegal;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303077;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3523056;-72.1915286;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303129;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3520169;-72.1914467;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303187;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3800235;-72.198432;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303215;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3566014;-72.197699;Calle Sabandía;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303229;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3805015;-72.1984969;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303237;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3598411;-72.2045189;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-303239;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3644843;-72.1978087;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-304047;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3428321;-72.1731306;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-304050;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3434933;-72.1735315;-;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-304204;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3432585;-72.1758605;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-308096;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.4458116;-71.8255575;Avenida 28 de Julio;VECINAL;DISTRITAL;DISTRITAL;1
l-308219;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.445759;-71.8257001;Avenida 28 de Julio;VECINAL;DISTRITAL;DISTRITAL;1
l-308263;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.430386;-71.8316345;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-308836;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.4985083;-71.8462321;Calle Ricardo Palma;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-308968;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.4896505;-71.8544651;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-315015;040108;AREQUIPA;AREQUIPA;LA JOYA;-16.6944388;-71.8806377;-;VECINAL;DISTRITAL;DISTRITAL;1
l-315275;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3762364;-71.5388703;Avenida Cusco;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-329659;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4307543;-71.5406044;Avenida de las Convenciones;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-329662;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4308279;-71.540552;Avenida de las Convenciones;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-329690;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.3970436;-71.5411805;Avenida de la Marina;NO ASIGNADO;DISTRITAL;PROVINCIAL;0
l-116080;150112;LIMA;LIMA;INDEPENDENCIA;-11.981745;-77.045735;AV. CORICANCHA / AV. ANTISUYO;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-116159;150112;LIMA;LIMA;INDEPENDENCIA;-11.977768;-77.050611;AV. CHINCHAYSUYO / AV. HUAMACHUCO;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-468145;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.391367;-71.569106;AV. UNION/PJE BOLOGNESI;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-329702;040110;AREQUIPA;AREQUIPA;MIRAFLORES;-16.3966305;-71.5221677;Avenida Goyeneche / Calle Puno;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-329716;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4481823;-71.5661217;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-329724;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4482338;-71.5661719;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-334154;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4684364;-71.5511645;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-334396;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3248416;-71.6104767;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-334397;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3246546;-71.6106978;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-334398;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3244641;-71.6109495;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-350618;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3759781;-71.5387204;Avenida Cusco / Avenida la Ronda;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-350620;040103;AREQUIPA;AREQUIPA;CAYMA;-16.376107;-71.5388336;Avenida Cusco / Avenida la Ronda;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-351531;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3751623;-71.5577353;-;VECINAL;DISTRITAL;DISTRITAL;1
l-351533;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3754546;-71.5575372;-;VECINAL;DISTRITAL;DISTRITAL;1
l-351534;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.37533427;-71.55760926;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354528;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4108418;-71.5131588;Prolongación Avenida Jesús;VECINAL;DISTRITAL;DISTRITAL;1
l-354529;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4109476;-71.51311057;-;VECINAL;DISTRITAL;DISTRITAL;0
l-354530;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4109091;-71.5132606;Prolongación Avenida Jesús;VECINAL;DISTRITAL;DISTRITAL;1
l-354531;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.41075279;-71.51334782;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354532;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4109057;-71.5132862;Prolongación Avenida Jesús;VECINAL;DISTRITAL;DISTRITAL;1
l-354533;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.41074581;-71.51317405;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354534;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4106126;-71.5133214;Avenida Jesús / Avenida los Incas;VECINAL;DISTRITAL;DISTRITAL;1
l-354538;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.355836;-71.565993;Avenida Aviación;VECINAL;DISTRITAL;DISTRITAL;1
l-354539;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3555307;-71.5660296;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354547;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3601973;-71.5622761;Avenida Aviación;VECINAL;DISTRITAL;DISTRITAL;1
l-354555;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3756443;-71.5572523;-;VECINAL;DISTRITAL;DISTRITAL;0
l-354556;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3757712;-71.5574579;Avenida Aviación;VECINAL;DISTRITAL;DISTRITAL;1
l-354557;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3752256;-71.5578265;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354559;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3751344;-71.5578135;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354560;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.37518166;-71.5577652;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354561;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3754219;-71.5573924;-;VECINAL;DISTRITAL;DISTRITAL;1
l-354778;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4215442;-71.5413075;E. Zegarra Ballón;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-354779;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4214929;-71.5413372;Avenida Pedro P. Diaz / Calle Ambrosio Vucetich / E. Zegarra Ballón;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-357362;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.41535;-71.5338424;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-357555;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3758577;-71.5388705;Avenida Cusco;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-357975;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3901656;-71.5463906;Avenida Ejército;VECINAL;DISTRITAL;DISTRITAL;1
l-359854;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4052496;-71.532842;Avenida Jorge Chávez;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-359858;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4043665;-71.532921;Calle Nueva / Calle Víctor Lira;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-370610;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.405589;-71.5400303;Calle la Merced;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-371242;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4103957;-71.5513085;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-371861;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4080407;-71.5264541;Avenida Venezuela;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-371862;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4079531;-71.526234;Avenida Venezuela / Calle Lorenzo Ballón;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-379878;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4055366;-71.5401445;Calle Sucre;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-397387;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3329756;-71.5520051;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-406456;040103;AREQUIPA;AREQUIPA;CAYMA;-16.2955655;-71.5450542;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-407224;040103;AREQUIPA;AREQUIPA;CAYMA;-16.2949067;-71.5447735;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-407604;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3214292;-71.5442175;-;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-118278;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.954955;-76.982789;JR EDUCACION CON AV. CENTRAL;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-407607;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3215413;-71.5444898;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-407808;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3329116;-71.5520006;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-408830;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4560062;-71.5142317;El Sol;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-408834;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4654124;-71.4938768;-;VECINAL;DISTRITAL;DISTRITAL;1
l-408835;040105;AREQUIPA;AREQUIPA;CHARACATO;-16.4654515;-71.4937415;Avenida Characato;VECINAL;DISTRITAL;DISTRITAL;1
l-408896;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3924875;-71.5642239;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-408900;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3924155;-71.5638537;Calle N° 5;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-408901;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3925158;-71.5644546;-;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-431439;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4271192;-71.5332462;Avenida Perú;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-431440;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4269055;-71.5333318;República de Chile;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-119338;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.945666;-76.987799;AV. EL MURO CON CALLE S. MARTINEZ;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-446116;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4141564;-71.5098532;Prolongación Avenida Jesús;VECINAL;DISTRITAL;DISTRITAL;1
l-464345;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4600496;-71.5566274;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-464346;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4603336;-71.5564727;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-468221;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4274831;-71.532843;Costa Rica;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-468594;040103;AREQUIPA;AREQUIPA;CAYMA;-16.349455;-71.5486798;Calle Piura / Jr. Buenos Aires;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-469461;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4514174;-71.5547206;Calle Belén / Mariscal Eloy Ureta;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-469927;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.3970123;-71.5426428;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-470613;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4170026;-71.4924753;Túpac Amaru;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-470616;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4172927;-71.4929367;Túpac Amaru;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-470625;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4064259;-71.4783903;Avenida Arequipa / Avenida Charcani;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-470677;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.406242;-71.4744766;Avenida Von Humboldt;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-470681;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4066333;-71.4741524;Avenida Villa Hermosa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-470686;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4066821;-71.4744645;Avenida Villa Hermosa / Avenida Von Humboldt;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-471872;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.4012016;-71.5773061;Jr. Lambayeque / Jr. Piura;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-471874;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.4014711;-71.5772784;Jr. Lambayeque / Jr. Lima;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-471940;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.4010718;-71.5819439;Avenida Amazonas / Mariscal SImón Bolívar;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-473714;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3275296;-71.5558247;Auxiliar Avenida 54 / Avenida Benigno Ballón Farfán;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-473716;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3274236;-71.5558246;Avenida 54 / Avenida Benigno Ballón Farfán;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-473957;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.32753;-71.5554065;Auxiliar Avenida 54;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-474154;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3219688;-71.5915334;Avenida Municipal;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-474670;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4192364;-71.538601;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-475894;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4096008;-71.4927858;Avenida Miguel Grau / Calle Morro De Arica;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-476053;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4195295;-71.5031572;Alfonso Prado;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-476067;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4199424;-71.5028866;Alfonso Prado;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-478443;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.4603201;-71.5561759;Calle 4;VECINAL;DISTRITAL;DISTRITAL;1
l-478450;040107;AREQUIPA;AREQUIPA;JACOBO HUNTER;-16.460407;-71.5564376;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-479907;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4600118;-71.5469179;Avenida Paisajista;VECINAL;DISTRITAL;DISTRITAL;1
l-480995;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4427863;-71.5204155;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-481024;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4557098;-71.5145512;El Sol;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-482702;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.332974;-71.5856811;-;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-482727;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.333379;-71.5858442;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-482728;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3333273;-71.5858079;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-482729;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3331652;-71.5861025;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-482730;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3331031;-71.5860648;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-484181;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3233868;-71.5915215;Avenida Municipal;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-484680;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4274785;-71.5332365;Avenida Perú / Costa Rica;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-488106;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3606962;-71.6187739;-;NO ASIGNADO;DISTRITAL;DISTRITAL;3
l-489967;040103;AREQUIPA;AREQUIPA;CAYMA;-16.373305;-71.5479628;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-492677;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3272102;-71.5554144;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-492962;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3203979;-71.5915512;Avenida Municipal;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-498109;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3354578;-71.5970637;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-501990;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3353003;-71.5970341;Autopista La Joya - Arequipa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-501991;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3352745;-71.5974238;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-501992;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3355434;-71.5972473;Autopista La Joya - Arequipa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-501993;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3353959;-71.5974319;Autopista La Joya - Arequipa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-501997;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3351508;-71.5972199;Autopista La Joya - Arequipa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-502509;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3522437;-71.6326843;-;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-502511;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3526731;-71.6327932;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-503020;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3464547;-71.6066483;Autopista La Joya - Arequipa;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-503731;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3405618;-71.6019053;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-504537;040110;AREQUIPA;AREQUIPA;MIRAFLORES;-16.3968247;-71.5218638;Calle Puno;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-505672;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3600718;-71.562498;Avenida Aviación / Sol Oeste;VECINAL;DISTRITAL;DISTRITAL;1
l-508839;040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.3867418;-71.4570798;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-511919;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4686225;-71.5511217;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-511921;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4690107;-71.551103;-;VECINAL;DISTRITAL;DISTRITAL;1
l-511922;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4689814;-71.5510392;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-511933;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4688735;-71.5514302;-;VECINAL;DISTRITAL;DISTRITAL;1
l-512108;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4190191;-71.5384247;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-513883;040122;AREQUIPA;AREQUIPA;SOCABAYA;-16.4581943;-71.5414877;-;VECINAL;DISTRITAL;DISTRITAL;1
l-519531;040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.404037;-71.48917;Avenida Botadero;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-519532;040109;AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.4039563;-71.4888368;Avenida Botadero;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-544838;040520;AREQUIPA;CAYLLOMA;MAJES;-16.3024598;-72.206098;-;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-546620;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3469656;-71.5450086;Jr. Dean Valdivia;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-547350;040112;AREQUIPA;AREQUIPA;PAUCARPATA;-16.4140967;-71.5099446;Prolongación Avenida Jesús;VECINAL;DISTRITAL;DISTRITAL;1
l-547732;040208;AREQUIPA;CAMANA;SAMUEL PASTOR;-16.6101919;-72.7053113;Avenida Lima;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-5511;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.3978159;-71.5413394;Calle Francisco Bolognesi / Puente Bolognesi;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-5512;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.39777434;-71.54143858;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-5513;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.39771786;-71.54157335;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-551402;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4191118;-71.5386743;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-123013;150111;LIMA;LIMA;EL AGUSTINO;-12.049897;-77.000813;JR. HOYLE PALACIOS / AV. PEDRO CHAMOCHUMBE;NO ASIGNADO;DISTRITAL;DISTRITAL;0
l-551403;040101;AREQUIPA;AREQUIPA;AREQUIPA;-16.4191172;-71.5386822;-;NO ASIGNADO;DISTRITAL;PROVINCIAL;1
l-553750;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4271476;-71.5332444;Avenida Perú;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-558179;040104;AREQUIPA;AREQUIPA;CERRO COLORADO;-16.3263521;-71.5903212;Avenida 54;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-562762;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3734068;-71.5480583;Avenida Lari Lari;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-563238;040103;AREQUIPA;AREQUIPA;CAYMA;-16.3733099;-71.54805;Avenida Lari Lari;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-577517;040129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4271454;-71.5329884;Avenida Perú;NO ASIGNADO;DISTRITAL;DISTRITAL;1
l-12363;080901;CUSCO;LA CONVENCION;SANTA ANA;-12.863317;-72.695206;I.E. N° 50226 - La Inmaculada;NO ASIGNADO;DISTRITAL;PROVINCIAL;0
