ubigeo,departamento,provincia,distrito,slug,tipo,excel_relpath
020902,ANCASH,CORONGO,ACO,ANCASH-CORONGO-ACO,F,ZonasEscolares/excels/ANCASH-CORONGO-ACO.xlsx
020903,ANCASH,CORONGO,BAMBAS,ANCASH-CORONGO-BAMBAS,E,ZonasEscolares/excels/ANCASH-CORONGO-BAMBAS.xlsx
020904,ANCASH,CORONGO,CUSCA,ANCASH-CORONGO-CUSCA,F,ZonasEscolares/excels/ANCASH-CORONGO-CUSCA.xlsx
020905,ANCASH,CORONGO,LA_PAMPA,ANCASH-CORONGO-LA_PAMPA,E,ZonasEscolares/excels/ANCASH-CORONGO-LA_PAMPA.xlsx
020906,ANCASH,CORONGO,YANAC,ANCASH-CORONGO-YANAC,F,ZonasEscolares/excels/ANCASH-CORONGO-YANAC.xlsx
020907,ANCASH,CORONGO,YUPAN,ANCASH-CORONGO-YUPAN,E,ZonasEscolares/excels/ANCASH-CORONGO-YUPAN.xlsx
021001,ANCASH,HUARI,HUARI,ANCASH-HUARI-HUARI,B,ZonasEscolares/excels/ANCASH-HUARI-HUARI.xlsx
021002,ANCASH,HUARI,ANRA,ANCASH-HUARI-ANRA,G,ZonasEscolares/excels/ANCASH-HUARI-ANRA.xlsx
021003,ANCASH,HUARI,CAJAY,ANCASH-HUARI-CAJAY,G,ZonasEscolares/excels/ANCASH-HUARI-CAJAY.xlsx
021004,ANCASH,HUARI,CHAVIN_DE_HUANTAR,ANCASH-HUARI-CHAVIN_DE_HUANTAR,G,ZonasEscolares/excels/ANCASH-HUARI-CHAVIN_DE_HUANTAR.xlsx
021005,ANCASH,HUARI,HUACACHI,ANCASH-HUARI-HUACACHI,F,ZonasEscolares/excels/ANCASH-HUARI-HUACACHI.xlsx
021006,ANCASH,HUARI,HUACCHIS,ANCASH-HUARI-HUACCHIS,F,ZonasEscolares/excels/ANCASH-HUARI-HUACCHIS.xlsx
021007,ANCASH,HUARI,HUACHIS,ANCASH-HUARI-HUACHIS,F,ZonasEscolares/excels/ANCASH-HUARI-HUACHIS.xlsx
021008,ANCASH,HUARI,HUANTAR,ANCASH-HUARI-HUANTAR,F,ZonasEscolares/excels/ANCASH-HUARI-HUANTAR.xlsx
021009,ANCASH,HUARI,MASIN,ANCASH-HUARI-MASIN,F,ZonasEscolares/excels/ANCASH-HUARI-MASIN.xlsx
021010,ANCASH,HUARI,PAUCAS,ANCASH-HUARI-PAUCAS,E,ZonasEscolares/excels/ANCASH-HUARI-PAUCAS.xlsx
021011,ANCASH,HUARI,PONTO,ANCASH-HUARI-PONTO,G,ZonasEscolares/excels/ANCASH-HUARI-PONTO.xlsx
021012,ANCASH,HUARI,RAHUAPAMPA,ANCASH-HUARI-RAHUAPAMPA,E,ZonasEscolares/excels/ANCASH-HUARI-RAHUAPAMPA.xlsx
021013,ANCASH,HUARI,RAPAYAN,ANCASH-HUARI-RAPAYAN,F,ZonasEscolares/excels/ANCASH-HUARI-RAPAYAN.xlsx
021014,ANCASH,HUARI,SAN_MARCOS,ANCASH-HUARI-SAN_MARCOS,G,ZonasEscolares/excels/ANCASH-HUARI-SAN_MARCOS.xlsx
021015,ANCASH,HUARI,SAN_PEDRO_DE_CHANA,ANCASH-HUARI-SAN_PEDRO_DE_CHANA,F,ZonasEscolares/excels/ANCASH-HUARI-SAN_PEDRO_DE_CHANA.xlsx
021016,ANCASH,HUARI,UCO,ANCASH-HUARI-UCO,F,ZonasEscolares/excels/ANCASH-HUARI-UCO.xlsx
021101,ANCASH,HUARMEY,HUARMEY,ANCASH-HUARMEY-HUARMEY,A,ZonasEscolares/excels/ANCASH-HUARMEY-HUARMEY.xlsx
021102,ANCASH,HUARMEY,COCHAPETI,ANCASH-HUARMEY-COCHAPETI,G,ZonasEscolares/excels/ANCASH-HUARMEY-COCHAPETI.xlsx
021103,ANCASH,HUARMEY,CULEBRAS,ANCASH-HUARMEY-CULEBRAS,F,ZonasEscolares/excels/ANCASH-HUARMEY-CULEBRAS.xlsx
021104,ANCASH,HUARMEY,HUAYAN,ANCASH-HUARMEY-HUAYAN,F,ZonasEscolares/excels/ANCASH-HUARMEY-HUAYAN.xlsx
021105,ANCASH,HUARMEY,MALVAS,ANCASH-HUARMEY-MALVAS,F,ZonasEscolares/excels/ANCASH-HUARMEY-MALVAS.xlsx
021201,ANCASH,HUAYLAS,CARAZ,ANCASH-HUAYLAS-CARAZ,B,ZonasEscolares/excels/ANCASH-HUAYLAS-CARAZ.xlsx
021202,ANCASH,HUAYLAS,HUALLANCA,ANCASH-HUAYLAS-HUALLANCA,F,ZonasEscolares/excels/ANCASH-HUAYLAS-HUALLANCA.xlsx
021203,ANCASH,HUAYLAS,HUATA,ANCASH-HUAYLAS-HUATA,G,ZonasEscolares/excels/ANCASH-HUAYLAS-HUATA.xlsx
021204,ANCASH,HUAYLAS,HUAYLAS,ANCASH-HUAYLAS-HUAYLAS,G,ZonasEscolares/excels/ANCASH-HUAYLAS-HUAYLAS.xlsx
021205,ANCASH,HUAYLAS,MATO,ANCASH-HUAYLAS-MATO,F,ZonasEscolares/excels/ANCASH-HUAYLAS-MATO.xlsx
021206,ANCASH,HUAYLAS,PAMPAROMAS,ANCASH-HUAYLAS-PAMPAROMAS,G,ZonasEscolares/excels/ANCASH-HUAYLAS-PAMPAROMAS.xlsx
021207,ANCASH,HUAYLAS,PUEBLO_LIBRE,ANCASH-HUAYLAS-PUEBLO_LIBRE,G,ZonasEscolares/excels/ANCASH-HUAYLAS-PUEBLO_LIBRE.xlsx
021208,ANCASH,HUAYLAS,SANTA_CRUZ,ANCASH-HUAYLAS-SANTA_CRUZ,G,ZonasEscolares/excels/ANCASH-HUAYLAS-SANTA_CRUZ.xlsx
021209,ANCASH,HUAYLAS,SANTO_TORIBIO,ANCASH-HUAYLAS-SANTO_TORIBIO,G,ZonasEscolares/excels/ANCASH-HUAYLAS-SANTO_TORIBIO.xlsx
021210,ANCASH,HUAYLAS,YURACMARCA,ANCASH-HUAYLAS-YURACMARCA,G,ZonasEscolares/excels/ANCASH-HUAYLAS-YURACMARCA.xlsx
021301,ANCASH,MARISCAL_LUZURIAGA,PISCOBAMBA,ANCASH-MARISCAL_LUZURIAGA-PISCOBAMBA,B,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-PISCOBAMBA.xlsx
021302,ANCASH,MARISCAL_LUZURIAGA,CASCA,ANCASH-MARISCAL_LUZURIAGA-CASCA,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-CASCA.xlsx
021303,ANCASH,MARISCAL_LUZURIAGA,ELEAZAR_GUZMAN_BARRON,ANCASH-MARISCAL_LUZURIAGA-ELEAZAR_GUZMAN_BARRON,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-ELEAZAR_GUZMAN_BARRON.xlsx
021304,ANCASH,MARISCAL_LUZURIAGA,FIDEL_OLIVAS_ESCUDERO,ANCASH-MARISCAL_LUZURIAGA-FIDEL_OLIVAS_ESCUDERO,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-FIDEL_OLIVAS_ESCUDERO.xlsx
021305,ANCASH,MARISCAL_LUZURIAGA,LLAMA,ANCASH-MARISCAL_LUZURIAGA-LLAMA,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-LLAMA.xlsx
021306,ANCASH,MARISCAL_LUZURIAGA,LLUMPA,ANCASH-MARISCAL_LUZURIAGA-LLUMPA,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-LLUMPA.xlsx
021307,ANCASH,MARISCAL_LUZURIAGA,LUCMA,ANCASH-MARISCAL_LUZURIAGA-LUCMA,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-LUCMA.xlsx
021308,ANCASH,MARISCAL_LUZURIAGA,MUSGA,ANCASH-MARISCAL_LUZURIAGA-MUSGA,G,ZonasEscolares/excels/ANCASH-MARISCAL_LUZURIAGA-MUSGA.xlsx
021401,ANCASH,OCROS,OCROS,ANCASH-OCROS-OCROS,B,ZonasEscolares/excels/ANCASH-OCROS-OCROS.xlsx
021402,ANCASH,OCROS,ACAS,ANCASH-OCROS-ACAS,F,ZonasEscolares/excels/ANCASH-OCROS-ACAS.xlsx
021403,ANCASH,OCROS,CAJAMARQUILLA,ANCASH-OCROS-CAJAMARQUILLA,E,ZonasEscolares/excels/ANCASH-OCROS-CAJAMARQUILLA.xlsx
021404,ANCASH,OCROS,CARHUAPAMPA,ANCASH-OCROS-CARHUAPAMPA,E,ZonasEscolares/excels/ANCASH-OCROS-CARHUAPAMPA.xlsx
021405,ANCASH,OCROS,COCHAS,ANCASH-OCROS-COCHAS,G,ZonasEscolares/excels/ANCASH-OCROS-COCHAS.xlsx
021406,ANCASH,OCROS,CONGAS,ANCASH-OCROS-CONGAS,E,ZonasEscolares/excels/ANCASH-OCROS-CONGAS.xlsx
021407,ANCASH,OCROS,LLIPA,ANCASH-OCROS-LLIPA,E,ZonasEscolares/excels/ANCASH-OCROS-LLIPA.xlsx
021408,ANCASH,OCROS,SAN_CRISTOBAL_DE_RAJAN,ANCASH-OCROS-SAN_CRISTOBAL_DE_RAJAN,E,ZonasEscolares/excels/ANCASH-OCROS-SAN_CRISTOBAL_DE_RAJAN.xlsx
021409,ANCASH,OCROS,SAN_PEDRO,ANCASH-OCROS-SAN_PEDRO,F,ZonasEscolares/excels/ANCASH-OCROS-SAN_PEDRO.xlsx
021410,ANCASH,OCROS,SANTIAGO_DE_CHILCAS,ANCASH-OCROS-SANTIAGO_DE_CHILCAS,E,ZonasEscolares/excels/ANCASH-OCROS-SANTIAGO_DE_CHILCAS.xlsx
021501,ANCASH,PALLASCA,CABANA,ANCASH-PALLASCA-CABANA,B,ZonasEscolares/excels/ANCASH-PALLASCA-CABANA.xlsx
021502,ANCASH,PALLASCA,BOLOGNESI,ANCASH-PALLASCA-BOLOGNESI,G,ZonasEscolares/excels/ANCASH-PALLASCA-BOLOGNESI.xlsx
021503,ANCASH,PALLASCA,CONCHUCOS,ANCASH-PALLASCA-CONCHUCOS,F,ZonasEscolares/excels/ANCASH-PALLASCA-CONCHUCOS.xlsx
021504,ANCASH,PALLASCA,HUACASCHUQUE,ANCASH-PALLASCA-HUACASCHUQUE,F,ZonasEscolares/excels/ANCASH-PALLASCA-HUACASCHUQUE.xlsx
021505,ANCASH,PALLASCA,HUANDOVAL,ANCASH-PALLASCA-HUANDOVAL,F,ZonasEscolares/excels/ANCASH-PALLASCA-HUANDOVAL.xlsx
021506,ANCASH,PALLASCA,LACABAMBA,ANCASH-PALLASCA-LACABAMBA,F,ZonasEscolares/excels/ANCASH-PALLASCA-LACABAMBA.xlsx
021507,ANCASH,PALLASCA,LLAPO,ANCASH-PALLASCA-LLAPO,E,ZonasEscolares/excels/ANCASH-PALLASCA-LLAPO.xlsx
021508,ANCASH,PALLASCA,PALLASCA,ANCASH-PALLASCA-PALLASCA,F,ZonasEscolares/excels/ANCASH-PALLASCA-PALLASCA.xlsx
021509,ANCASH,PALLASCA,PAMPAS,ANCASH-PALLASCA-PAMPAS,F,ZonasEscolares/excels/ANCASH-PALLASCA-PAMPAS.xlsx
021510,ANCASH,PALLASCA,SANTA_ROSA,ANCASH-PALLASCA-SANTA_ROSA,G,ZonasEscolares/excels/ANCASH-PALLASCA-SANTA_ROSA.xlsx
021511,ANCASH,PALLASCA,TAUCA,ANCASH-PALLASCA-TAUCA,F,ZonasEscolares/excels/ANCASH-PALLASCA-TAUCA.xlsx
021601,ANCASH,POMABAMBA,POMABAMBA,ANCASH-POMABAMBA-POMABAMBA,B,ZonasEscolares/excels/ANCASH-POMABAMBA-POMABAMBA.xlsx
021602,ANCASH,POMABAMBA,HUAYLLAN,ANCASH-POMABAMBA-HUAYLLAN,G,ZonasEscolares/excels/ANCASH-POMABAMBA-HUAYLLAN.xlsx
021603,ANCASH,POMABAMBA,PAROBAMBA,ANCASH-POMABAMBA-PAROBAMBA,G,ZonasEscolares/excels/ANCASH-POMABAMBA-PAROBAMBA.xlsx
021604,ANCASH,POMABAMBA,QUINUABAMBA,ANCASH-POMABAMBA-QUINUABAMBA,G,ZonasEscolares/excels/ANCASH-POMABAMBA-QUINUABAMBA.xlsx
021701,ANCASH,RECUAY,RECUAY,ANCASH-RECUAY-RECUAY,B,ZonasEscolares/excels/ANCASH-RECUAY-RECUAY.xlsx
021702,ANCASH,RECUAY,CATAC,ANCASH-RECUAY-CATAC,F,ZonasEscolares/excels/ANCASH-RECUAY-CATAC.xlsx
021703,ANCASH,RECUAY,COTAPARACO,ANCASH-RECUAY-COTAPARACO,E,ZonasEscolares/excels/ANCASH-RECUAY-COTAPARACO.xlsx
021704,ANCASH,RECUAY,HUAYLLAPAMPA,ANCASH-RECUAY-HUAYLLAPAMPA,F,ZonasEscolares/excels/ANCASH-RECUAY-HUAYLLAPAMPA.xlsx
021705,ANCASH,RECUAY,LLACLLIN,ANCASH-RECUAY-LLACLLIN,E,ZonasEscolares/excels/ANCASH-RECUAY-LLACLLIN.xlsx
021706,ANCASH,RECUAY,MARCA,ANCASH-RECUAY-MARCA,E,ZonasEscolares/excels/ANCASH-RECUAY-MARCA.xlsx
021707,ANCASH,RECUAY,PAMPAS_CHICO,ANCASH-RECUAY-PAMPAS_CHICO,F,ZonasEscolares/excels/ANCASH-RECUAY-PAMPAS_CHICO.xlsx
021708,ANCASH,RECUAY,PARARIN,ANCASH-RECUAY-PARARIN,G,ZonasEscolares/excels/ANCASH-RECUAY-PARARIN.xlsx
021709,ANCASH,RECUAY,TAPACOCHA,ANCASH-RECUAY-TAPACOCHA,F,ZonasEscolares/excels/ANCASH-RECUAY-TAPACOCHA.xlsx
021710,ANCASH,RECUAY,TICAPAMPA,ANCASH-RECUAY-TICAPAMPA,F,ZonasEscolares/excels/ANCASH-RECUAY-TICAPAMPA.xlsx
021801,ANCASH,SANTA,CHIMBOTE,ANCASH-SANTA-CHIMBOTE,A,ZonasEscolares/excels/ANCASH-SANTA-CHIMBOTE.xlsx
021802,ANCASH,SANTA,CACERES_DEL_PERU,ANCASH-SANTA-CACERES_DEL_PERU,G,ZonasEscolares/excels/ANCASH-SANTA-CACERES_DEL_PERU.xlsx
021803,ANCASH,SANTA,COISHCO,ANCASH-SANTA-COISHCO,D,ZonasEscolares/excels/ANCASH-SANTA-COISHCO.xlsx
021804,ANCASH,SANTA,MACATE,ANCASH-SANTA-MACATE,G,ZonasEscolares/excels/ANCASH-SANTA-MACATE.xlsx
021805,ANCASH,SANTA,MORO,ANCASH-SANTA-MORO,F,ZonasEscolares/excels/ANCASH-SANTA-MORO.xlsx
021806,ANCASH,SANTA,NEPEÑA,ANCASH-SANTA-NEPEÑA,E,ZonasEscolares/excels/ANCASH-SANTA-NEPEÑA.xlsx
021807,ANCASH,SANTA,SAMANCO,ANCASH-SANTA-SAMANCO,E,ZonasEscolares/excels/ANCASH-SANTA-SAMANCO.xlsx
021808,ANCASH,SANTA,SANTA,ANCASH-SANTA-SANTA,E,ZonasEscolares/excels/ANCASH-SANTA-SANTA.xlsx
021809,ANCASH,SANTA,NUEVO_CHIMBOTE,ANCASH-SANTA-NUEVO_CHIMBOTE,D,ZonasEscolares/excels/ANCASH-SANTA-NUEVO_CHIMBOTE.xlsx
021901,ANCASH,SIHUAS,SIHUAS,ANCASH-SIHUAS-SIHUAS,B,ZonasEscolares/excels/ANCASH-SIHUAS-SIHUAS.xlsx
021902,ANCASH,SIHUAS,ACOBAMBA,ANCASH-SIHUAS-ACOBAMBA,F,ZonasEscolares/excels/ANCASH-SIHUAS-ACOBAMBA.xlsx
021903,ANCASH,SIHUAS,ALFONSO_UGARTE,ANCASH-SIHUAS-ALFONSO_UGARTE,F,ZonasEscolares/excels/ANCASH-SIHUAS-ALFONSO_UGARTE.xlsx
021904,ANCASH,SIHUAS,CASHAPAMPA,ANCASH-SIHUAS-CASHAPAMPA,G,ZonasEscolares/excels/ANCASH-SIHUAS-CASHAPAMPA.xlsx
021905,ANCASH,SIHUAS,CHINGALPO,ANCASH-SIHUAS-CHINGALPO,F,ZonasEscolares/excels/ANCASH-SIHUAS-CHINGALPO.xlsx
021906,ANCASH,SIHUAS,HUAYLLABAMBA,ANCASH-SIHUAS-HUAYLLABAMBA,G,ZonasEscolares/excels/ANCASH-SIHUAS-HUAYLLABAMBA.xlsx
021907,ANCASH,SIHUAS,QUICHES,ANCASH-SIHUAS-QUICHES,G,ZonasEscolares/excels/ANCASH-SIHUAS-QUICHES.xlsx
021908,ANCASH,SIHUAS,RAGASH,ANCASH-SIHUAS-RAGASH,G,ZonasEscolares/excels/ANCASH-SIHUAS-RAGASH.xlsx
021909,ANCASH,SIHUAS,SAN_JUAN,ANCASH-SIHUAS-SAN_JUAN,G,ZonasEscolares/excels/ANCASH-SIHUAS-SAN_JUAN.xlsx
021910,ANCASH,SIHUAS,SICSIBAMBA,ANCASH-SIHUAS-SICSIBAMBA,F,ZonasEscolares/excels/ANCASH-SIHUAS-SICSIBAMBA.xlsx
022001,ANCASH,YUNGAY,YUNGAY,ANCASH-YUNGAY-YUNGAY,B,ZonasEscolares/excels/ANCASH-YUNGAY-YUNGAY.xlsx
022002,ANCASH,YUNGAY,CASCAPARA,ANCASH-YUNGAY-CASCAPARA,G,ZonasEscolares/excels/ANCASH-YUNGAY-CASCAPARA.xlsx
022003,ANCASH,YUNGAY,MANCOS,ANCASH-YUNGAY-MANCOS,F,ZonasEscolares/excels/ANCASH-YUNGAY-MANCOS.xlsx
022004,ANCASH,YUNGAY,MATACOTO,ANCASH-YUNGAY-MATACOTO,G,ZonasEscolares/excels/ANCASH-YUNGAY-MATACOTO.xlsx
022005,ANCASH,YUNGAY,QUILLO,ANCASH-YUNGAY-QUILLO,G,ZonasEscolares/excels/ANCASH-YUNGAY-QUILLO.xlsx
022006,ANCASH,YUNGAY,RANRAHIRCA,ANCASH-YUNGAY-RANRAHIRCA,F,ZonasEscolares/excels/ANCASH-YUNGAY-RANRAHIRCA.xlsx
022007,ANCASH,YUNGAY,SHUPLUY,ANCASH-YUNGAY-SHUPLUY,G,ZonasEscolares/excels/ANCASH-YUNGAY-SHUPLUY.xlsx
022008,ANCASH,YUNGAY,YANAMA,ANCASH-YUNGAY-YANAMA,G,ZonasEscolares/excels/ANCASH-YUNGAY-YANAMA.xlsx
030101,APURIMAC,ABANCAY,ABANCAY,APURIMAC-ABANCAY-ABANCAY,A,ZonasEscolares/excels/APURIMAC-ABANCAY-ABANCAY.xlsx
030102,APURIMAC,ABANCAY,CHACOCHE,APURIMAC-ABANCAY-CHACOCHE,E,ZonasEscolares/excels/APURIMAC-ABANCAY-CHACOCHE.xlsx
030103,APURIMAC,ABANCAY,CIRCA,APURIMAC-ABANCAY-CIRCA,G,ZonasEscolares/excels/APURIMAC-ABANCAY-CIRCA.xlsx
030104,APURIMAC,ABANCAY,CURAHUASI,APURIMAC-ABANCAY-CURAHUASI,F,ZonasEscolares/excels/APURIMAC-ABANCAY-CURAHUASI.xlsx
030105,APURIMAC,ABANCAY,HUANIPACA,APURIMAC-ABANCAY-HUANIPACA,G,ZonasEscolares/excels/APURIMAC-ABANCAY-HUANIPACA.xlsx
030106,APURIMAC,ABANCAY,LAMBRAMA,APURIMAC-ABANCAY-LAMBRAMA,F,ZonasEscolares/excels/APURIMAC-ABANCAY-LAMBRAMA.xlsx
030107,APURIMAC,ABANCAY,PICHIRHUA,APURIMAC-ABANCAY-PICHIRHUA,G,ZonasEscolares/excels/APURIMAC-ABANCAY-PICHIRHUA.xlsx
030108,APURIMAC,ABANCAY,SAN_PEDRO_DE_CACHORA,APURIMAC-ABANCAY-SAN_PEDRO_DE_CACHORA,G,ZonasEscolares/excels/APURIMAC-ABANCAY-SAN_PEDRO_DE_CACHORA.xlsx
030109,APURIMAC,ABANCAY,TAMBURCO,APURIMAC-ABANCAY-TAMBURCO,D,ZonasEscolares/excels/APURIMAC-ABANCAY-TAMBURCO.xlsx
030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,APURIMAC-ANDAHUAYLAS-ANDAHUAYLAS,A,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-ANDAHUAYLAS.xlsx
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,APURIMAC-ANDAHUAYLAS-ANDARAPA,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-ANDARAPA.xlsx
030203,APURIMAC,ANDAHUAYLAS,CHIARA,APURIMAC-ANDAHUAYLAS-CHIARA,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-CHIARA.xlsx
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,APURIMAC-ANDAHUAYLAS-HUANCARAMA,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-HUANCARAMA.xlsx
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,APURIMAC-ANDAHUAYLAS-HUANCARAY,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-HUANCARAY.xlsx
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,APURIMAC-ANDAHUAYLAS-HUAYANA,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-HUAYANA.xlsx
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,APURIMAC-ANDAHUAYLAS-KISHUARA,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-KISHUARA.xlsx
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,APURIMAC-ANDAHUAYLAS-PACOBAMBA,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-PACOBAMBA.xlsx
030209,APURIMAC,ANDAHUAYLAS,PACUCHA,APURIMAC-ANDAHUAYLAS-PACUCHA,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-PACUCHA.xlsx
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,APURIMAC-ANDAHUAYLAS-PAMPACHIRI,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-PAMPACHIRI.xlsx
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,APURIMAC-ANDAHUAYLAS-POMACOCHA,E,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-POMACOCHA.xlsx
030212,APURIMAC,ANDAHUAYLAS,SAN_ANTONIO_DE_CACHI,APURIMAC-ANDAHUAYLAS-SAN_ANTONIO_DE_CACHI,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-SAN_ANTONIO_DE_CACHI.xlsx
030213,APURIMAC,ANDAHUAYLAS,SAN_JERONIMO,APURIMAC-ANDAHUAYLAS-SAN_JERONIMO,D,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-SAN_JERONIMO.xlsx
030214,APURIMAC,ANDAHUAYLAS,SAN_MIGUEL_DE_CHACCRAMPA,APURIMAC-ANDAHUAYLAS-SAN_MIGUEL_DE_CHACCRAMPA,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-SAN_MIGUEL_DE_CHACCRAMPA.xlsx
030215,APURIMAC,ANDAHUAYLAS,SANTA_MARIA_DE_CHICMO,APURIMAC-ANDAHUAYLAS-SANTA_MARIA_DE_CHICMO,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-SANTA_MARIA_DE_CHICMO.xlsx
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,APURIMAC-ANDAHUAYLAS-TALAVERA,D,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-TALAVERA.xlsx
030217,APURIMAC,ANDAHUAYLAS,TUMAY_HUARACA,APURIMAC-ANDAHUAYLAS-TUMAY_HUARACA,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-TUMAY_HUARACA.xlsx
030218,APURIMAC,ANDAHUAYLAS,TURPO,APURIMAC-ANDAHUAYLAS-TURPO,G,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-TURPO.xlsx
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,APURIMAC-ANDAHUAYLAS-KAQUIABAMBA,F,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-KAQUIABAMBA.xlsx
030220,APURIMAC,ANDAHUAYLAS,JOSE_MARIA_ARGUEDAS,APURIMAC-ANDAHUAYLAS-JOSE_MARIA_ARGUEDAS,E,ZonasEscolares/excels/APURIMAC-ANDAHUAYLAS-JOSE_MARIA_ARGUEDAS.xlsx
030301,APURIMAC,ANTABAMBA,ANTABAMBA,APURIMAC-ANTABAMBA-ANTABAMBA,B,ZonasEscolares/excels/APURIMAC-ANTABAMBA-ANTABAMBA.xlsx
030302,APURIMAC,ANTABAMBA,EL_ORO,APURIMAC-ANTABAMBA-EL_ORO,E,ZonasEscolares/excels/APURIMAC-ANTABAMBA-EL_ORO.xlsx
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,APURIMAC-ANTABAMBA-HUAQUIRCA,F,ZonasEscolares/excels/APURIMAC-ANTABAMBA-HUAQUIRCA.xlsx
030304,APURIMAC,ANTABAMBA,JUAN_ESPINOZA_MEDRANO,APURIMAC-ANTABAMBA-JUAN_ESPINOZA_MEDRANO,E,ZonasEscolares/excels/APURIMAC-ANTABAMBA-JUAN_ESPINOZA_MEDRANO.xlsx
030305,APURIMAC,ANTABAMBA,OROPESA,APURIMAC-ANTABAMBA-OROPESA,E,ZonasEscolares/excels/APURIMAC-ANTABAMBA-OROPESA.xlsx
030306,APURIMAC,ANTABAMBA,PACHACONAS,APURIMAC-ANTABAMBA-PACHACONAS,E,ZonasEscolares/excels/APURIMAC-ANTABAMBA-PACHACONAS.xlsx
030307,APURIMAC,ANTABAMBA,SABAINO,APURIMAC-ANTABAMBA-SABAINO,E,ZonasEscolares/excels/APURIMAC-ANTABAMBA-SABAINO.xlsx
030401,APURIMAC,AYMARAES,CHALHUANCA,APURIMAC-AYMARAES-CHALHUANCA,B,ZonasEscolares/excels/APURIMAC-AYMARAES-CHALHUANCA.xlsx
030402,APURIMAC,AYMARAES,CAPAYA,APURIMAC-AYMARAES-CAPAYA,F,ZonasEscolares/excels/APURIMAC-AYMARAES-CAPAYA.xlsx
030403,APURIMAC,AYMARAES,CARAYBAMBA,APURIMAC-AYMARAES-CARAYBAMBA,E,ZonasEscolares/excels/APURIMAC-AYMARAES-CARAYBAMBA.xlsx
030404,APURIMAC,AYMARAES,CHAPIMARCA,APURIMAC-AYMARAES-CHAPIMARCA,F,ZonasEscolares/excels/APURIMAC-AYMARAES-CHAPIMARCA.xlsx
030405,APURIMAC,AYMARAES,COLCABAMBA,APURIMAC-AYMARAES-COLCABAMBA,F,ZonasEscolares/excels/APURIMAC-AYMARAES-COLCABAMBA.xlsx
030406,APURIMAC,AYMARAES,COTARUSE,APURIMAC-AYMARAES-COTARUSE,G,ZonasEscolares/excels/APURIMAC-AYMARAES-COTARUSE.xlsx
030407,APURIMAC,AYMARAES,IHUAYLLO,APURIMAC-AYMARAES-IHUAYLLO,G,ZonasEscolares/excels/APURIMAC-AYMARAES-IHUAYLLO.xlsx
030408,APURIMAC,AYMARAES,JUSTO_APU_SAHUARAURA,APURIMAC-AYMARAES-JUSTO_APU_SAHUARAURA,G,ZonasEscolares/excels/APURIMAC-AYMARAES-JUSTO_APU_SAHUARAURA.xlsx
030409,APURIMAC,AYMARAES,LUCRE,APURIMAC-AYMARAES-LUCRE,G,ZonasEscolares/excels/APURIMAC-AYMARAES-LUCRE.xlsx
030410,APURIMAC,AYMARAES,POCOHUANCA,APURIMAC-AYMARAES-POCOHUANCA,F,ZonasEscolares/excels/APURIMAC-AYMARAES-POCOHUANCA.xlsx
